State,City,Job Sites,URL
Inidiana,Peru,"Bryan Manufacturing
Chesapeake & Ohio Railway",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Petersburg,"Indiana Michigan Electric
Midwestern Gas Transmission
Indianapolis Power & Light",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Portage,"Bethlehem Steel
Midwest SteelMidwest Steel",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Portland,Sheller Manufacturing,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Princeton,"J. Oil
AVCO Manufacturing
General Electric",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Rockport,Indiana Michigan Electric,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Seymour,General Electric,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Sherdian,Kraft Foods,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,South Bend,"Bendix Aviation
Great Lakes Foundry
Notre Dame University
Cummins Engine
Midland Engineering",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Speedway,Linde Company,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Sullivan,General Telephone,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Shelbyville,General Telephone,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Summitville,Swift & Co.,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Terre Haute,"Central Nitrogen Inc.
Wabash River Power Plant
Chemico
PSI Energy Inc.
Commercial Solvents
Charles Pfizer & Co.
Pillsbury
Visking",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Vincennes,Eltra Corp.,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Wabash,"American Rock Wool Corp.
General Tire & Rubber
Container Corp of America",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Walesboro,Cummins Engine,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Warrick,"Alcoa Power Plant
General Electric",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Washington ,B&O Railroad,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,West Lafayette,Purdue University,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,West Terre Haute,Public Service of Indiana,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Whiting,"Amoco Oil
Carbide & Carbon Chemical
Standard Oil
Union Carbide",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Woodburn,BF Goodrich,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Yankeetown,"Alcoa Aluminum
Yankeetown Power Plant
Rock Island Refining",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Andreson,"Anaconda Wire & Cable
Container Corp.
General Motors
Anderson Municipal Power
Delco Remy",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Baileytown,Northern Indiana Power,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Bedford ,"Texas Gas Transmission
Owens Corning
Indiana University",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Bunker Hill,Grissom AFB,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Burns Harbor,Bethlehem Steel,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Campbells,Indiana Power & Light,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Carthage,Container Corp. of America,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Cayuga,Hoosier Energy,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Centerton,Indiana Power & Light,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Charlestown,DuPont Chemical,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Chesterton,"Bethlehem Steel
Northern IN Public Svc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Clinton,"Eli Lilly - Clinton, IN
Public Svc Co. Indiana",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Colubus,Cummins Engine,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Connersville,"Philco Ford
H. Robertson Co.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Covington,Olin Matheson,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Crane,Naval Ammunition Depot,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Dana,Dana Heavy Water Plant,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Decatur,Municipal Electric Plant,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Dunkirk,"Indiana Glass
Armstrong Cork",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,East Chicago,"DuPont
Imperial Electric
Inland Steel Co.
Sinclair Refining Co.
Harbison Walker Refractories
Indiana Harbor Works
Mobil Oil
Youngstown Sheet & Tube",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,East Gary,Bethlehem Steel,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Edwardsport,Public Service of Indiana,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Evanston,Northwestern University,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Evansville,"Arkala Corp.
General Insulation & Roofing Co.
Mead Johnson
Tri-State Refractories
General Foods
Koch & Sones
Swift & Co.
Valley Packing Co.

",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Fairbanks,Indiana Michigan Power,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Fort Wayne,"BF Goodrich
Close Insulation Co.
General Electric
REA Magnet Wire Co.
Bentz Metal Products Inc.
Dana Corp.
International Harvester",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Frankfort,"California Packing Co.
Swift & Company
Frankfort Power Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Gary,"Bethlehem Steel
Inland Steel
Midwest Steel
Taylor ForgeUS Steel
Coke & Coal Water Pollution Plant
Interlake Steel
Northern Indiana Public Service",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Gibson,Gibson Power Plant,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Greenfield,Eli Lilly,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Hammond,"Alby Asphalt
Swift & Co.
Lever Bros.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Indiana Harbor,"Inland Steel
Youngstown Sheet & Tube",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Indianapolis,"Asbestos Insulation & Roofing Co.
Celotex
Chrysler Corp.
Fargo Insulation Co.
General Motors Allison Plant
Eli Lilly
Indiana University
International Harvester
Liberty Engineering
Lisco Fabrication
National Starch & Chemical
Purdue University
Rock Island Refinery
Western Electric
Bryant Manufacturing
Commercial & Industrial Insulation
Falstaff Brewing
Ford Motor Company
Great Lakes Foundry
Heat Lock Corp.
Indianapolis Power & Light
Lapel Glass
Linde Air Products
Monon Siding
Owens Corning
Reilly Tar & Chemical
Stokely – Van Kamp",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Inidiana,Jeffersonville,"Briel Industries
Colgate Palmolive",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-indiana/
Iowa,Independence,"Board of Control State Institutions
Iowa State Hospital
Executive Council of Iowa
Mental Health Institute",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Newton,Maytag Company,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Perry,"Iowa Electric Light & Power Company
Osmundson Manufacturing Company
Van Camp Packing Company
Universal Atlas Cement
Oscar Mayer & Company
Perry Packing Company
Wiese Corp",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Riverdale,"Aluminum Company of America
Davenport Works",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Salix,"George Neal Station
Iron Public Service
Iowa Public Service Station",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Sergeant Bluff,"Ag Processing Incorporated
Sage Facilities
Iowa Public Service Company
Terra Chemical International",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Spencer,"Corn Belt Power Cooperative
Power Service Corp City of Spencer
Wabash Power
Municipal Power Plant
Spencer Veneer Products",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Spirit Lake,"Berkley & Company
Iowa Electric Light & Power Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Tipton,Tipton Power Plant,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Waverly,"Carnation Company
Marshall Canning Company
Crystal Heating & Plumbing",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Wolf Creek,Wolf Creek Generating Station,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Boone,"A T & T Company
Iowa Electric Light & Power
Hawkeye Laundry Company
Northwestern Construction Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Cedar Falls,"Cedar Falls Municipal Utilities
Cedar Falls Utilities
Municipal Electric Utilities
University of Northern Iowa
Cedar Falls Paper Manufacturing Company
John Neff Cedar Falls Paper Company
Municipal Light & Power Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Council Bluffs,"Council Bluffs Powerhouse
Iowa Electric Light & Power Company
Midwest Power
Union Pacific Railroad Company
Griffin Pipe
MidAmerican Energy Company
Power Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Iowa,Eddyville,"Cargill, Inc.
Eddyville Powerhouse
Cargill-Eddyville Corn Milling
Iowa Southern Utilities Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-iowa/
Kansas,Independence,"Adamson Manufacturing Company
Atchison Revolving Door Company
Western States Port. Cement Company
Ajax Portland Cement Company
Petroleum Products Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Iola,"American Service Company
Iola Water Plant
Material Engineering Company
Fine Arts Center
Lehigh Portland Cement
Municipal Light Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,La Cygne,"Kansas City Power and Light
KP&L Powerhouse
Kansas Gas & Electric Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Larned,"City of Larned
Larned State Hospital
St Joseph Hospital
Larned Electric Light Dept.
Power Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Liberal,"American Messer Liquid Helium Plant
Cimarron River Station
National Helium Corporation
Trend Construction Corporation
Western Light and Telephone Company
Centel Electric
Liberal Ice Light and Power Company
Panhandle Eastern Pipe Line Company
Utilicorp United Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Manhattan,"Habitats, Inc.
Kansas State University
Walters-Morgan, Inc.
Kansas State Agricultural College
Manhattan Country Club",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,McPherson,"City of McPherson
Globe Oil Refining Company
National Cooperative
Co-Op Refinery
National Co-Op Refinery Association",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Neodesha,"Amoco
Independent Manufacturing Company
Standard Oil Company
Archer Daniels Midland
Prairie Pipe Line Company
Tudeau Port Cement Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Olathe,"Air Traffic Control Center
Delco Battery Operations
Grindstead
Olathe Kansas Argonaut Realty Div. GMC
Armstrong Contracting & Supply Corporation
Delphi Automotive Systems
Naval Air Station",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Parsons,"Kansas Army Ammunition Plant
Kansas Ordnance Plant
Missouri, Kansas, and Texas Railway
Swift & Company
Kansas Gas & Electric
Knop Ordinance Plant
Parsons Ammunition Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Pittsburg,"Allied Signal, Inc.
Exxon
Hall and Dillon
McNally Pittsburg Office Building
Spencer Chemical Company
Dickey Clay
Gulf Chemical
Kansas City Southern Railroad
Pittsburg State College",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Riverton,"Empire District Electric Company
Gulf Oil Company
Riverton Powerhouse
Empire District Powerhouse
Gulf Refinery",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Tecumseh,"I. DuPont De Nemours & Company
Kansas City Power & Light Company
Tecumseh Power Project
Illinois Power and Light Corp
Tecumseh Film Plant
Westar Energy",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Ulysses,"Amoco Hugoton Jayhawk Gas Plant
Chemical Plant
Helium Plant
Pan American Kinsler Plant
Pioneer Cooperative Association
Amoco Products Ulysses Gasoline Plant
Cities Service Oil and Gas
Kinsler Plant
Pan American Pet Corporation",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Wichita,"B & B Spur
Frontier Chemical
Kansas Gas & Electric Company
Watkins Inc.
Wichita Powerhouse
Boeing Aircraft Corp
Goodyear
Owens-Corning Fiberglas Corp
Wichita Gasoline Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Abilene,"Kansas Power & Light Company
Town of Abilene
Riverside Light",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Atchison,"Blair Milling Company
La Mo Refractory Supply
Midwest Solvents Company, Inc.
L F M Manufacturing Company
Midwest Grain Products, Incorporated
Benedict’s College",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Augusta,"Derby Refinery
Frick-Reid Supply Company
Mobil Oil Refinery
Socony-Vacuum Oil CompanyWhite Eagle Refrigeration
B. Badger Company
M. Marcum Company
Municipal Light Plant
Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Bushton,"Bushton Hydrocarbon Plant
Hydrocarbon Transportation
Northern Natural Gas Company
Enron Gas Processing
Northern Gas Products
Oneok Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Concordia,"Cloride Ceramics Company
Kansas Power Company
Concordia Electric Light Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,De Soto,"Hercules Power Company, Inc.
Sunflower Army Ordinance Works
Sunflower Ammunitions Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Emporia,"Armour & Company
Emporia State Teachers College
Kansas Electric Utilities Company
Retarded Children’s Center
Emporia Railway Lt Company
Iowa Beef Processors, Inc.
Modine Radiator
Sauder Tank Company Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Fort Riley,"Fort Riley
United States Army Hospital
Irwin Army Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Garden City,"Garden City Company
Huxtable-Hammond Company, Inc.
Sunflower Power Station
Garden City Municipal Utilities/Municipal Plant
Sunflower Electric Corporation
Wheatland Electric Cooperative",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Great Bend,"Aquila, Inc.
Natural Gas Pipeline Company of America
Western Light & Power CompanyWestern Light and Telephone
National Bank Building
Saint Rose’s Hospital and School for Nurses
Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kansas,Hays,"Central Kansas Power Company
Midwest Energy Inc.
Travenol Laboratories Inc.
Kendall Plumbing Company
Sunflower Electric Cooperative, Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kansas/
Kentucky,Hawesville,"Big Rivers Electric Corporation
Kenneth C. Coleman Power Plant
Western Kraft Corp
Williamette Industries
Coleman Steam Plant
National Southwire Aluminum Company
Weyerhaeuser Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Hopkinsville,"Acme Mills
Ellis Ice and Coal Company
Hopkinsville Sewage Treatment Plant
Kentucky Public Service Company
Western Kentucky Insane Asylum
Commonwealth of KY Western State Hospital
Forbes and Brothers
Jennie Stuart Hospital
C. Owen Lumber",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Jefferson,"Ballard High School
Klondike Elementary School
Indian Trial School
Pleasure Ridge Vocational School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Kevil,"Carbide & Carbon Chemical
Old K. W. W. Siding
H. Magraw Company
Union Carbide Nuclear Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Latonia,"Beer Distributing Warehouse
Latonia Shopping Center
Latonia Refining Corporation
Sohio Oil Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Leach,Ashland Oil & Refinery Company,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Louisa,"AEP Big Sandy Power Station
Chamber’s Construction
Kentucky Power Company
Louisa Power
Bechtel Corporation
E C Ernest Electric Company
KY and WV Gas Company
Stylrite Prefab Homes",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Maysville,"Browning Manufacturing
Charleston Bottoms
Maysville Public Service Company
Carnation Company
East Kentucky Powerhouse
Spurlock Powerhouse",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Middlesboro,"Middlesboro Kentucky Hospital
R. Davis Construction Company
Tenn-Flake",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Morehead,"W. Rogers Station
Kentucky Power Company
Morehead State College
Pine Hills Construction
Zilpo Recreational Park
Jesus Our Savior Church
Morehead College
Morehead State Teachers College
Tennessee Gas Pipeline Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Paradise,"Paradise Steam Plant
Tva Fertilizer – Powerplant
Tennessee Valley Authority",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Pulaski County,Somerset Refinery,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Raceland,"J. Shaw
Chesapeake and Ohio Railroad
C&O Railroad
CSX Transportation, Inc.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Richmond,"Chiller University Center
Eastern Kentucky University
Eastern State Teachers College
State of Kentucky
Eastern Kentucky State College
Eastern State College
Okonite Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Russell,"C & O Railroad
Inland Steel
Northwestern Railroad
Raceland Car Shops
Chesapeake & Ohio Railway Company
Koppers Company
Queen City Steel
Russell Engine Terminal",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Sebree,"Big River Electric Corp
Big Rivers Steam Plant
KBI Plant
Big River Power
General Electric Company
Reid Generating Station",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,South Shore,"Charles Taylor & Sons
Hooker Electrochemical Company
Occidental Chemical Corporation
Hooker Chemical Corp
National Lead",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Tyrone,"Kentucky Stone Asphalt Plant
Tyrone Power House
Kentucky Utilities Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,West Paducah,"Shawnee Steam Plant
Tennessee Valley Authority",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Winchester,"Britts Department Store
East Kentucky Rural Electric Cooperative Corporation
Clark Company Hosp.",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Brandenburg,"Mathieson Chemical Corporation
Olin-Mathieson Chemical Corporation",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Burgin,"Dix Dam Power Plant
Kentucky Utilities Company
W. Brown Generating Station",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Burnside,"Cooper Powerhouse
John Sherman Cooper Station
Power Plant
East Kentucky Power Cooperative
John Sherman Copper Power Station",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Carrollton,"Arkema, Inc.
Carroll County High School
M & T Chemical, Inc.
Cardinal Industrial Ins.
Dow Corning Plant
Middle School",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Catlettsburg,"Ashland Oil and Refining Company
Ashland Synthetic Fuels Inc.
Catlettsburg Kenova and Ceredo Water Company
Marathon Refinery Kentucky
Ashland Petroleum Company
Calgon Corporation
Gulf Oil",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Central City,"A & G Farm Fresh Eggs Incorporated
Kentucky Utilities Company
Green River Power Plant
Tennessee Valley Authority",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Danville,"Britts Department Store
Danville Laundry and Dry Cleaning Company
Kentucky State Hospital
Palm Beach Company
Centre College
Danville Plaza
Memorial Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Dix Dam,"W. Brown Power Station
Westinghouse Electric Company
Kentucky Utilities Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Drakesboro,"Black Diamond Coal Company
Tennessee Valley Authority
Paradise Steam Plant",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Elizabethtown,"Colt Industries
G C Burkhead Elementary School
Kentucky Galvanizing Company
Elizabethtown High School
Hardin County Memorial Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Flatwoods,"Clarence Bailey Construction
Owens-Corning Glass
Russell Ferguson Building
Commercial Poultry House
Rice Drywall & Painting
Whitehurst Plumbing & Heating",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Ford,"Dale Generating Plant
East Kentucky Power Coop
M. Marcum Company
Dale Generating Station
East Kentucky Rural Electric",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Fort Knox,"EM Barracks Complex
Fort Knox Hospital
Ireland Hospital
Tank Repair Shop
Fort Knox
General Insulation
John Welker Company",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Kentucky,Fort Thomas,"Campbell Country Hospital
Johnson School
Ruth Mayer School
Highlands High School
Robert Johnson School
Veteran’s Affairs Hospital",https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-kentucky/
Louisiana,LaPlace,Bayou Steel Corporation,https://www.swmwlaw.com/asbestos-exposure/asbestos-exposure-by-state/asbestos-exposure-louisiana/
